issuer,Idate,Fdate,ISIN,ticker,SIC,LCS Key,LevDis Key,LCS,LevDis Value,LCS Value,Full Name,Name,Symbol,Start Date,DATASTREAM CODE,LOC OFF. CODE,ISIN CODE
Embry Holdings Ltd,2006/12/9,2006/10/21,KYG3066H1002,1388,2341,Embry Holdings Ltd,0,embrys,9,Termbray Industries International Holdings,Termbray Industries International Holdings,TERMBRAY INDS.INTL.HDG.,K:TERM,1991/10/23,314067,HK93,BMG8760C1414
Shanghai Jinjiang Intl Hotels,2006/12/9,2006/11/20,CN000A0LFEV5,2006,7011,Shanghai Jinjiang Intl Hotels,4,shanghaiiin,4,Shanghai HIH Xing Shipping,Shanghai HIH Xing Shipping,SHAI. HIH XING SHIP.,140637,1994/11/1,140637,NA,NA
Zhuzhou CSR Times Electric Co,2006/12/14,2006/12/5,CN000A0LFEY9,3898,3629,Zhuzhou CSR Times Electric Co,6,uzhourtie,6,Yuzhou Properties,Yuzhou Properties,YUZHOU PROPERTIES,K:YPRP,2009/11/2,68148W,HK1628,KYG9884T1013
China Coal Energy Co Ltd,2006/12/18,2006/12/6,CN000A0LFFX8,1898,1221,China Coal Energy Co Ltd,4,chinaenergy,3,China Unienergy Group,China Unienergy Group,CHINA UNIENERGY GP.,K:CUGL,2016/7/13,7720F1,HK1573,KYG212081064
Xingda Intl Holdings Ltd,2006/12/20,2006/12/8,KYG9827V1068,1899,2296,Xingda Intl Holdings Ltd,1,xingas,4,Xinyi Glass Holdings,Xinyi Glass Holdings,XINYI GLASS HOLDINGS,K:XINY,2005/2/3,30185X,HK868,KYG9828G1082
Tai-I International Hldgs Ltd,2007/1/4,2006/12/28,KYG8661B1014,1808,3357,Tai-I International Hldgs Ltd,1,taiis,10,China Taiping Insurance Holdings,China Taiping Insurance Holdings,CHINA TAIPING IN.HDG.,K:CINS,2000/6/29,280966,HK966,HK0000055878
Meadville Technologies Group,2007/1/26,2007/1/17,KYG5946E1089,3313,3674,Meadville Technologies Group,6,vilenolog,6,Vixtel Technologies,Vixtel Technologies,VIXTEL TECHNOLOGIES,K:VXTL,2016/12/15,2750Y5,HK8342,KYG937491028
Chongqing Iron & Steel Co Ltd,2007/1/30,2007/1/30,CN000A0MKWW3,1053,3312,Chongqing Iron & Steel Co Ltd,4,chongingint,4,Chong Sing Holdings Fintech,Chong Sing Holdings Fintech,CHONG SING HDG. FINTECH .,K:CCHL,2010/11/19,72560N,HK8207,KYG2121H1056
Intime Dept Store (Grp) Co Ltd,2007/3/13,2007/3/1,KYG492041036,1833,5311,Intime Dept Store (Grp) Co Ltd,6,intimeetr,6,Intime Retail (GRP) Company,Intime Retail (GRP) Company,INTIME RETAIL (GRP.)CO.,K:INTD,2007/3/20,50262L,HK1833,KYG4922U1031
CITIC 1616 Holdings Ltd,2007/3/28,2007/3/16,HK1883037637,1883,4813,CITIC 1616 Holdings Ltd,4,citics,9,China Logistics Property Holdings,China Logistics Property Holdings,CHINA LOGIST.PR.HDG.,K:CLPH,2016/7/15,7720FV,HK1589,KYG212091048
Noble Jewelry Holdings Ltd,2007/4/16,2007/3/30,KYG6543W1033,475,3911,Noble Jewelry Holdings Ltd,5,nobleeer,7,Noble Engineering Group Holdings,Noble Engineering Group Holdings,NOBLE ENGINEERING GROUP HOLDINGS,K:NEGH,2017/9/29,9160MM,HK8445,KYG654431066
China Molybdenum Co Ltd,2007/4/19,2007/4/9,CN000A0MND26,3993,3313,China Molybdenum Co Ltd,5,chinaolden,4,China Golden CLC Group,China Golden CLC Group,CHINA GOLDEN CLC.GP.,K:CGCG,2016/7/8,7720DZ,HK8281,KYG2119E1061
Aluminum Corp of China Ltd,2007/4/21,2007/4/21,CN000A0MQ7N9,2600,3334,Aluminum Corp of China Ltd,2,aluminum,7,Xingfa Aluminium Holdings,Xingfa Aluminium Holdings,XINGFA ALUMINIUM HDG.,K:XNAH,2008/3/31,51797W,HK98,KYG9828C1078
China Print Power Group Ltd,2007/5/10,2007/5/3,BMG2157D1011,6828,2731,China Print Power Group Ltd,4,chinatpower,3,China Soft Power Technology Holdings,China Soft Power Technology Holdings,CHINA SOFT PWR.TECH.HDG.,K:CHAI,1994/3/15,362181,HK139,BMG2118J1062
Belle Intl Holdings Ltd,2007/5/16,2007/5/3,KYG097021045,1880,3144,Belle Intl Holdings Ltd,0,belles,9,Bel Global Resources Holdings,Bel Global Resources Holdings,BEL GLOBAL RES.HOLDINGS,K:PEKI,1997/3/7,887946,HK761,BMG0966P1095
Sichuan Xinhua Winshare Chain,2007/5/22,2006/7/29,CN000A0MRKB7,811,5942,Sichuan Xinhua Winshare Chain,7,channuai,7,China Mengniu Dairy,China Mengniu Dairy,CHINA MENGNIU DAIRY,K:MNDA,2004/6/10,29042F,HK2319,KYG210961051
Ta Yang Group Holdings Ltd,2007/6/1,2007/5/21,KYG869171044,1991,3061,Ta Yang Group Holdings Ltd,1,taangs,9,Postal Savings Bank of China 'H',Postal Savings Bank of China 'H',POSTAL SAVINGS BOC.'H',K:PSBC,2016/9/28,2584NM,HK1658,CNE1000029W3
TUL,2007/6/8,2007/5/28,KYG8813K1085,3933,2834,TUL,0,tul,8,United Company Rusal,United Company Rusal,UNITED COMPANY RUSAL,K:RUSA,2010/1/27,68619D,HK486,JE00B5BCW814
Vinda International Hldg Ltd,2007/6/30,2007/6/22,KYG9361V1086,3331,2676,Vinda International Hldg Ltd,0,vinda,10,Virscend Education Company,Virscend Education Company,VIRSCEND EDUCATION CO.,K:VECL,2016/1/15,8840ET,HK1565,KYG936691024
Tech Pro Tech Dvlp Ltd,2007/9/5,2007/8/24,KYG8729J1040,3823,3675,Tech Pro Tech Dvlp Ltd,4,techrod,8,Techtronic Industries,Techtronic Industries,TECHTRONIC INDS.,K:TRON,1990/12/17,540775,HK669,HK0669013440
China Oilfield Services Ltd,2007/9/12,2007/9/12,CNE100000759,2883,1382,China Oilfield Services Ltd,4,aoilfieldse,4,Anton Oilfield Services Group,Anton Oilfield Services Group,ANTON OILFIELD SVS.GROUP,K:ANTO,2007/12/14,51363T,HK3337,KYG039991024
China Shenhua Energy Co Ltd,2007/9/26,2007/9/19,CNE100000767,1088,1221,China Shenhua Energy Co Ltd,4,chinashnhue,4,China Shanshui Cement Group,China Shanshui Cement Group,CHINA SHANSHUI CMT.GROUP,K:CSCG,2008/7/4,53585N,HK691,KYG2116M1015
Xinjiang XinXin Mining,2007/10/4,2006/7/29,CNE1000007G2,3833,1021,Xinjiang XinXin Mining,7,inangxin,6,China Dongxiang (Group),China Dongxiang (Group),CHINA DONGXIANG (GROUP),K:CHDN,2007/10/10,51103R,HK3818,KYG2112Y1098
Rainbow Brothers Hldgs Ltd,2007/11/12,2007/11/8,KYG7348C1024,33,3999,Rainbow Brothers Hldgs Ltd,5,awbrothers,2,Shaw Brothers Holdings,Shaw Brothers Holdings,SHAW BROTHERS HDG.,K:MEI,2010/2/1,68666R,HK953,KYG8072W1087
China Shipping Container Lines,2007/12/5,2007/11/28,CNE1000008F2,2866,4499,China Shipping Container Lines,4,chnshipping,4,Chu Kong Shipping Enterprises (Group),Chu Kong Shipping Enterprises (Group),CHU KONG SHIP.ENTS.(GP.),K:CKS,1997/5/23,890528,HK560,HK0560006634
Eyang Holdings(Group)Co Ltd,2007/12/11,2007/12/11,KYG302931079,117,5065,Eyang Holdings(Group)Co Ltd,0,eyangs,4,EU Yang Sang (Hong Kong),EU Yang Sang (Hong Kong),EU YANG SANG (HKG),K:EYSD,1992/8/19,316073,NA,NA
Vietnam Mnfg & Export Process,2007/12/11,2007/11/28,KYG936171019,422,3751,Vietnam Mnfg & Export Process,5,vietnammnf,5,Vietnam Manufacturing and Export Processing (Holdings),Vietnam Manufacturing and Export Processing (Holdings),VIETNAM MANUFACTURING & EXPT.PROC.(HDG.),K:VIET,2007/12/20,51380V,HK422,KYG936171019
China Natl Materials Co Ltd,2007/12/12,2007/12/3,CNE100000874,1893,3559,China Natl Materials Co Ltd,4,chinaatmati,4,China Automation Group,China Automation Group,CHINA AUTOMATION GROUP,K:CAUG,2007/7/12,50759Q,HK569,KYG2112N1117
Xingye Copper,2007/12/18,2007/12/8,KYG982761010,505,3351,Xingye Copper,4,xingoper,6,Xiwang Property Holdings,Xiwang Property Holdings,XIWANG PROPERTY HOLDINGS,K:XISU,2005/12/9,32391U,HK2088,BMG9829U1062
China Coal Energy Co Ltd,2008/1/28,2008/1/24,CNE100000957,1898,1221,China Coal Energy Co Ltd,4,chinaenergy,3,China Unienergy Group,China Unienergy Group,CHINA UNIENERGY GP.,K:CUGL,2016/7/13,7720F1,HK1573,KYG212081064
Honghua Group Ltd,2008/2/29,2008/2/19,KYG4584R1092,196,3541,Honghua Group Ltd,0,honghua,8,Changhong Jiahua Holdings,Changhong Jiahua Holdings,CHANGHONG JIAHUA HDG.,K:CDAT,2000/1/24,280007,HK8016,BMG2042K1045
Zijin Mining Group Co Ltd,2008/4/18,2007/2/3,CNE100000B24,2899,1041,Zijin Mining Group Co Ltd,2,iinmining,5,Siberian Mining Group,Siberian Mining Group,SIBERIAN MINING GROUP,K:RNTX,2002/11/8,26476D,HK1142,KYG813461509
Artini China Co Ltd,2008/5/8,2008/4/28,BMG050981015,789,3911,Artini China Co Ltd,0,artini,9,China Art Financial Holdings,China Art Financial Holdings,CHINA ART FINANCIAL HDG.,K:CNAF,2016/11/8,2644WE,HK1572,KYG2120M1050
Xtep International Holdings,2008/5/28,2008/5/21,KYG982771092,1368,3021,Xtep International Holdings,1,xtes,9,Expert Systems Holdings,Expert Systems Holdings,EXPERT SYSTEMS HDG.,K:ESHL,2016/4/12,7077U5,HK8319,KYG3313K1040
A8 Digital Music Holdings Ltd,2008/6/4,2008/5/27,KYG011921064,800,3663,A8 Digital Music Holdings Ltd,6,adigitali,6,China Digital Video,China Digital Video,CHINA DIGITAL VIDEO,K:CDVH,2016/6/27,7566XC,HK8280,KYG2118T1040
Chongqing Mach & Electric Co,2008/6/6,2008/5/13,CNE1000009W5,2722,3714,Chongqing Mach & Electric Co,6,hongngche,6,Hong Kong Chinese,Hong Kong Chinese,HONG KONG CHINESE,K:HKCB,1992/10/12,316255,HK655,BMG4586T1036
SJM Holdings Ltd,2008/7/3,2008/6/23,HK0880043028,880,7011,SJM Holdings Ltd,1,sms,6,Samsonite International,Samsonite International,SAMSONITE INTERNATIONAL,K:SAM,2011/6/16,77218J,HK1910,LU0633102719
iOne Holdings Ltd,2008/7/4,2008/6/27,BMG493651027,982,2732,iOne Holdings Ltd,0,iones,10,Champion Real Estate Investment Trust,Champion Real Estate Investment Trust,CHAMPION REIT.TRUST,K:CREI,2006/5/24,35931N,HK2778,HK2778034606
Tianyi Fruit Holdings Ltd,2008/7/7,2008/6/30,KYG8879K1094,756,2086,Tianyi Fruit Holdings Ltd,4,tianyiui,3,Tianyi (Summi) Holdings,Tianyi (Summi) Holdings,TIANYI (SUMMI) HDG.,K:TIFR,2008/7/10,53619U,HK756,KYG8879L1077
China Zirconium Ltd,2008/8/15,2008/5/13,KYG2122C1217,395,2899,China Zirconium Ltd,4,chinaironm,5,China Environmental Energy Investment,China Environmental Energy Investment,CHINA ENV.ENERGY INV.,K:NAMH,1994/2/2,362025,HK986,BMG2125A2219
Vitar International Hldg Ltd,2008/11/11,2008/10/30,KYG9382J1004,195,2822,Vitar International Hldg Ltd,1,itar,11,Oriental University City Holdings Hong Kong,Oriental University City Holdings Hong Kong,ORIENTAL UVTY.CTY.HDG.HK,K:ARTZ,2015/1/16,9269CJ,HK8067,HK0000231891
CVM Minerals Ltd,2008/12/15,2007/12/21,HK0000046877,705,1099,CVM Minerals Ltd,3,cminrals,7,Champion Real Estate Investment Trust,Champion Real Estate Investment Trust,CHAMPION REIT.TRUST,K:CREI,2006/5/24,35931N,HK2778,HK2778034606
Sichuan Expressway Co Ltd,2009/7/16,2009/7/16,CNE100000494,107,4785,Sichuan Expressway Co Ltd,4,huaexpressw,4,Huayu Expressway Group,Huayu Expressway Group,HUAYU EXPRESSWAY GROUP,K:HEWX,2009/12/23,68519L,HK1823,KYG464101099
BBMG Corp,2009/7/22,2009/7/13,CNE100000F20,2009,3241,BBMG Corp,1,bmg,12,Birmingham Sports Holdings,Birmingham Sports Holdings,BIRMINGHAM SPORTS HDG.,K:GTOP,2002/11/12,26485X,HK2309,KYG1132K1159
Metallurgical Corp of China,2009/9/10,2007/5/7,CNE100000FX6,1618,8711,Metallurgical Corp of China,7,mellural,7,Meilleure Health,Meilleure Health,MEILLEURE HEALTH,K:JIWA,2003/10/14,27878X,HK2327,BMG5975D1048
Sinopharm Group Co Ltd,2009/9/16,2009/8/31,CNE100000FN7,1099,2834,Sinopharm Group Co Ltd,0,sinopharm,6,Sino Biopharmaceutical,Sino Biopharmaceutical,SINO BIOPHM.,K:SBIO,2000/9/29,297037,HK1177,KYG8167W1380
Metallurgical Corp of China,2009/9/17,2007/5/7,CNE100000FF3,1618,8711,Metallurgical Corp of China,7,mellural,7,Meilleure Health,Meilleure Health,MEILLEURE HEALTH,K:JIWA,2003/10/14,27878X,HK2327,BMG5975D1048
Shenguan Holdings Ltd,2009/10/7,2009/9/25,KYG8116M1087,829,2013,Shenguan Holdings Ltd,1,shenguan,7,Shenwan Hongyuan (Hong Kong),Shenwan Hongyuan (Hong Kong),SHENWAN HONGYUAN (HK),K:SHGI,1988/6/1,779593,HK218,HK0218001102
CPMC Holdings Ltd,2009/11/6,2008/6/3,HK0000057171,906,3411,CPMC Holdings Ltd,1,cpmc,11,CSPC Pharmaceutical Group,CSPC Pharmaceutical Group,CSPC PHARMACEUTICAL GP.,K:CPHA,1994/6/21,140134,HK1093,HK1093012172
Futong Technology Development,2009/12/3,2009/11/24,KYG369921088,465,5045,Futong Technology Development,7,tngevome,7,Datang Environment Industry Group 'H',Datang Environment Industry Group 'H',DATANG ENVM.IND.GP.'H',K:DTNE,2016/11/15,2684N0,HK1272,CNE100002B63
Mobi Development,2009/12/11,2009/11/26,KYG618391091,947,4812,Mobi Development,7,mobilent,6,Mobile Internet (China),Mobile Internet (China),MOBILE INTERNET (CHINA),K:CPHD,2014/1/13,8700RG,HK1439,KYG6226K1031
China Corn Oil Co Ltd,2009/12/14,2009/12/2,KYG4465A1004,1006,2046,China Corn Oil Co Ltd,2,chinaornol,5,China Fortune Investment (Holding),China Fortune Investment (Holding),CHIN.FORT.INV.(HLDG.),K:NCYT,2000/7/25,280048,HK8116,KYG2161R1469
Hontex International Hldgs Co,2009/12/17,2009/12/14,KYG459771088,946,2211,Hontex International Hldgs Co,2,honteco,8,Hutchison Telecommunications Hong Kong Holdings,Hutchison Telecommunications Hong Kong Holdings,HCH.TELECOM.HK.HOLDINGS,K:HTHK,2009/5/8,67421T,HK215,KYG4672G1064
Schramm Holding AG,2009/12/28,2009/12/15,DE000A0L1JZ7,955,2295,Schramm Holding AG,1,schrammg,6,Schramm Holding,Schramm Holding,SCHRAMM HOLDING,K:SCHR,2009/12/29,68535U,HK955,DE000A0L1JZ7
United Company Rusal PLC,2010/1/21,2009/9/29,JE00B5BCW814,486,3334,United Company Rusal PLC,6,unitedoar,6,United Laboratories International Holdings,United Laboratories International Holdings,UNITED LABS.INTL.HDG.,K:ULAB,2007/6/15,50632C,HK3933,KYG8813K1085
Meike Intl Holdings Ltd,2010/1/25,2010/1/19,KYG596631070,953,2329,Meike Intl Holdings Ltd,1,meies,7,Media Chinese International,Media Chinese International,MEDIA CHINESE INTL.,K:MPAO,1991/3/22,530630,HK685,BMG5959D1048
Intl Mining Mach Hldg Ltd,2010/2/4,2010/1/5,KYG488581078,1683,3532,Intl Mining Mach Hldg Ltd,4,inlminingc,5,Chinalco Mining Corporation International,Chinalco Mining Corporation International,CHINALCO MNG.CORP.INTL.,K:CMCI,2013/1/31,88043H,HK3668,KYG211291045
Ruinian International Ltd,2010/2/12,2010/2/8,KYG771301051,2010,2834,Ruinian International Ltd,1,ruinan,9,Astrum Financial Holdings,Astrum Financial Holdings,ASTRUM FINL.HDG.,K:ASFN,2016/7/14,7720DX,HK8333,KYG059551021
Fook Woo Group Holdings Ltd,2010/3/25,2009/3/26,KYG3618A1085,923,2621,Fook Woo Group Holdings Ltd,3,okoos,10,Hong Kong International Construction Investment Management Group,Hong Kong International Construction Investment Management Group,HONG KONG INTL.CON.INV. MAN.GP.,K:CHEE,1991/3/26,530612,HK687,BMG4643K1036
Sijia Group Co Ltd,2010/4/16,2010/4/9,KYG8128A1004,1863,2221,Sijia Group Co Ltd,1,siia,11,Swire Pacific 'A',Swire Pacific 'A',SWIRE PACIFIC 'A',K:SWPA,1973/1/1,916546,HK19,HK0019000162
O-Net Communications(Group)Ltd,2010/4/23,2010/4/14,KYG6771C1006,877,3825,O-Net Communications(Group)Ltd,4,tcommunicat,4,TCL Communication Technology Holdings,TCL Communication Technology Holdings,TCL COMM.TECH.HDG.,K:TCLC,2004/9/27,29513M,HK2618,KYG870161463
China Titans Energy Technology,2010/5/27,2010/5/18,KYG2113Y1089,2188,3699,China Titans Energy Technology,4,chinataener,4,China Star Entertainment,China Star Entertainment,CHINA STAR ENTM.,K:STAE,1992/11/12,316268,HK326,BMG8437G3195
Intl Taifeng Holdings Ltd,2010/6/4,2009/11/3,KYG4913C1042,873,2281,Intl Taifeng Holdings Ltd,3,intaifeng,6,China Taifeng Beddings Holdings,China Taifeng Beddings Holdings,CHINA TAIFENG BEDDINGS HDG.,K:ITHL,2010/6/11,69533M,HK873,KYG215AE1053
China Liansu Group Holdings,2010/6/15,2010/5/19,KYG2159F1046,2128,3084,China Liansu Group Holdings,2,chinaianus,5,China Tian LUN Gas Holdings,China Tian LUN Gas Holdings,CHINA TIAN LUN GAS HDG.,K:CTL,2010/11/10,72426J,HK1600,KYG843961031
Sinoref Holdings Ltd,2010/7/1,2010/6/4,KYG8186W1015,1020,3317,Sinoref Holdings Ltd,1,sinoref,8,Sinofortune Financial,Sinofortune Financial,SINOFORTUNE FINL.,K:STKM,2002/1/11,14924C,HK8123,KYG8406P1000
Chiho-Tiande Group Ltd,2010/7/5,2010/6/21,KYG4465A1004,976,5093,Chiho-Tiande Group Ltd,4,chitiand,7,China Yu Tian Holding,China Yu Tian Holding,CHINA YU TIAN HLDG.,K:CYUT,2015/12/29,8802MU,HK8230,KYG212051026
China ITS(Holdings)Co Ltd,2010/7/9,2007/11/17,KYG2161M1050,1900,7373,China ITS(Holdings)Co Ltd,1,chinaits,7,China Logistics Property Holdings,China Logistics Property Holdings,CHINA LOGIST.PR.HDG.,K:CLPH,2016/7/15,7720FV,HK1589,KYG212091048
Tsun Yip Holdings Ltd,2010/8/20,2010/8/20,KYG9122P1019,8356,8711,Tsun Yip Holdings Ltd,2,sunips,9,South China Morning Post,South China Morning Post,SOUTH CHINA MORN.PST.,K:SCMO,2005/8/26,31602P,NA,NA
Changfeng Axle(China)Co Ltd,2010/9/16,2010/7/6,KYG203911014,1039,3714,Changfeng Axle(China)Co Ltd,4,chnfengal,6,China Ruifeng Galaxy Renewable Energy,China Ruifeng Galaxy Renewable Energy,CHIN.RUIFENG GXY.RENWEN.,K:GASE,2006/6/9,36050J,HK527,KYG2118V1095
Magic Holdings Intl Ltd,2010/9/16,2010/5/6,KYG577701025,1633,2844,Magic Holdings Intl Ltd,1,agics,10,China Logistics Property Holdings,China Logistics Property Holdings,CHINA LOGIST.PR.HDG.,K:CLPH,2016/7/15,7720FV,HK1589,KYG212091048
SITC Intl Hldg Co Ltd,2010/9/24,2010/8/23,KYG8187G1055,1308,4731,SITC Intl Hldg Co Ltd,0,sitc,8,Sincere Watch (Hong Kong),Sincere Watch (Hong Kong),SINCERE WATCH (HK.),K:SINW,2005/10/17,31949V,HK444,KYG814791268
Shandong Molong Petro Mach Co,2010/9/30,2008/11/10,CNE1000001N1,568,3317,Shandong Molong Petro Mach Co,6,hnongongp,6,China-Hong Kong Photo Products Holdings,China-Hong Kong Photo Products Holdings,CHINA-HK.PHO.PRDS.HDG.,K:CHKP,1994/9/19,140463,HK1123,BMG2106Y1075
Trony Solar Hldgs Co Ltd,2010/9/30,2010/8/16,KYG908021028,2468,3674,Trony Solar Hldgs Co Ltd,4,nysolar,3,Xinyi Solar Holdings,Xinyi Solar Holdings,XINYI SOLAR HOLDINGS,K:XSHL,2013/12/12,93369K,HK968,KYG9829N1025
Winsway Coking Coal Hldg Ltd,2010/9/30,2010/5/11,VGG972141037,1733,5052,Winsway Coking Coal Hldg Ltd,6,winwaycon,6,Win Win Way Construction Holdings,Win Win Way Construction Holdings,WIN WIN WAY CON. HDG.,K:WWWC,2017/7/17,9112KW,HK994,KYG972041043
Ford Glory Group Holdings Ltd,2010/10/4,2010/9/17,BMG3657C1064,1682,2299,Ford Glory Group Holdings Ltd,4,fordor,9,Clifford Modern Living Holdings,Clifford Modern Living Holdings,CLIFFORD MOD.LVG.HDG.,K:CLFF,2016/11/8,2644WF,HK3686,KYG2204M1042
Kosmopolito Hotels Intl Ltd,2010/10/5,2010/6/30,KYG5315A1094,2266,7011,Kosmopolito Hotels Intl Ltd,5,osmopolitt,5,Cosmopolitan Int Holdings Limited,Cosmopolitan Int Holdings Limited,COSMOPOLITAN INT HOLDINGS LTD,K:,2017/4/3,9059Q9,NA,NA
Sun King Power Electronics Grp,2010/10/7,2010/9/30,KYG857AW1047,580,3699,Sun King Power Electronics Grp,5,sunkingpow,5,Sunshine King Power Electronics Group,Sunshine King Power Electronics Group,SUN.KING POWER ELTN.GP.,K:SKP,2010/10/13,70298D,HK580,KYG857AW1047
Global Dairy Hldgs Ltd,2010/10/21,2010/8/10,KYG3925M1006,1007,2023,Global Dairy Hldgs Ltd,3,globaldir,6,Global Digital Creations Holdings,Global Digital Creations Holdings,GLOBAL DIGITAL CRNS.HDG.,K:GDC,2003/8/4,27336N,HK8271,BMG4046D1020
Infinity Chemical Holdings Co,2010/11/5,2010/7/29,KYG4772A1085,640,5169,Infinity Chemical Holdings Co,5,nfichemica,5,Manfield Chemical Holdings,Manfield Chemical Holdings,MANFIELD CHEMICAL HDG.,K:MACF,2015/12/1,8735AW,HK1561,NA
Leoch International Technology,2010/11/9,2010/10/18,KYG546541015,842,3691,Leoch International Technology,0,leoch,10,Leyou Technologies Holdings,Leyou Technologies Holdings,LEYOU TECHNOLOGIES HDG.,K:SFHD,2011/1/11,74095F,HK1089,KYG5471S1003
Shirble Dept Stores Hldg,2010/11/10,2010/11/3,KYG810871015,312,5311,Shirble Dept Stores Hldg,4,shirbledepr,4,Shirble Department Store Holdings China,Shirble Department Store Holdings China,SHIRBLE DPSTE.HDG.CHIN.,K:SDSH,2010/11/17,69687L,HK312,KYG810871015
HL Technology Group Ltd,2010/11/11,2010/11/3,,1087,3357,HL Technology Group Ltd,0,hl,12,Greenland Hong Kong Hold S,Greenland Hong Kong Hold S,GREENLAND HONG KONG HOLD S,K:SPGL,2006/10/10,41227T,HK337,KYG4587S1049
Wah Nam Intl Hldgs Ltd,2010/11/11,2010/11/11,BMG9419B1046,159,4785,Wah Nam Intl Hldgs Ltd,1,wahnam,9,Wah Kwong Maritime Transport Holdings,Wah Kwong Maritime Transport Holdings,WAH KWONG MRIT.TRAN.HDG.,K:WKMT,2008/6/11,53489D,NA,KYG941901087
Dalian Port(PDA)Co Ltd,2010/11/24,2009/10/2,CNE100000X77,2880,4491,Dalian Port(PDA)Co Ltd,5,anportpd,7,Anta Sports Products,Anta Sports Products,ANTA SPORTS PRODUCTS,K:ANIT,2007/7/10,50722E,HK2020,KYG040111059
Sateri Holdings Ltd,2010/12/3,2010/4/29,BMG7821D1065,1768,2823,Sateri Holdings Ltd,1,saeris,9,Asia Grocery Distribution,Asia Grocery Distribution,ASIA GROCERY DS.,K:ASGR,2017/4/13,9059KE,HK8413,KYG0R20R1005
MIE Holdings Corp,2010/12/7,2010/11/29,KYG611571061,1555,1311,MIE Holdings Corp,0,mies,11,Champion Real Estate Investment Trust,Champion Real Estate Investment Trust,CHAMPION REIT.TRUST,K:CREI,2006/5/24,35931N,HK2778,HK2778034606
Biostime Int Hldg Ltd,2010/12/10,2010/12/2,KYG112591014,1112,2032,Biostime Int Hldg Ltd,4,iotient,8,Microport Scientific,Microport Scientific,MICROPORT SCIENTIFIC,K:MPS,2010/9/24,70122J,HK853,KYG608371046
World Wide Touch Tech(Hldg),2010/12/14,2010/12/2,KYG9786R1048,1282,3577,World Wide Touch Tech(Hldg),6,worlddet,7,New World Department Store China,New World Department Store China,NEW WLD.DEPT.STORE CHINA,K:NWDS,2007/7/12,50704D,HK825,KYG650071098
Kee Holdings Co Ltd,2010/12/31,2010/12/31,,2011,3965,Kee Holdings Co Ltd,0,kees,11,Hong Kong Television Network,Hong Kong Television Network,HONG KONG TV.NET.,K:CTEL,1997/8/5,890993,HK1137,HK0000065349
Newtree Group Holdings Ltd,2011/1/12,2010/12/31,KYG649411009,1323,3842,Newtree Group Holdings Ltd,0,newtrees,7,Newton Resources,Newton Resources,NEWTON RESOURCES,K:NERT,2011/7/4,77300H,HK1231,KYG6525A1031
Telefield Intl(Holdings)Ltd,2011/1/26,2011/1/14,KYG873261070,1143,3661,Telefield Intl(Holdings)Ltd,2,tlfields,7,Anton Oilfield Services Group,Anton Oilfield Services Group,ANTON OILFIELD SVS.GROUP,K:ANTO,2007/12/14,51363T,HK3337,KYG039991024
Hilong Holding Ltd,2011/4/14,2011/4/6,KYG4509G1055,1623,3533,Hilong Holding Ltd,0,hilong,3,China Long Group,China Long Group,CHINA LNG GROUP,K:ARTL,2001/10/24,14709X,HK931,KYG2117J1316
Yuanda China Holdings Ltd,2011/5/4,2011/4/20,KYG987761007,2789,2391,Yuanda China Holdings Ltd,1,yuanda,9,Mingyuan Medicare Development,Mingyuan Medicare Development,MINGYUAN MEDICARE DEV.,K:STAO,1986/3/19,938773,HK233,BMG6179J1036
China Flooring Holding Co Ltd,2011/5/19,2011/4/26,KYG2114N1016,2083,2511,China Flooring Holding Co Ltd,3,chinaforin,5,China Fortune Financial Group,China Fortune Financial Group,CHINA FORTUNE FINANCIAL GP.,K:YSH,2001/5/3,257406,HK290,KYG2118A1058
Zhengye International Hldgs Co,2011/5/24,2011/3/14,BMG989231086,3363,2621,Zhengye International Hldgs Co,3,hengyec,7,Sheng YE Capital,Sheng YE Capital,SHENG YE CAPITAL,K:SYCL,2017/7/6,9110H4,HK8469,KYG8116R1074
MGM China Holdings Ltd,2011/5/27,2011/5/17,KYG607441022,2282,7011,MGM China Holdings Ltd,0,mgms,11,Birmingham Sports Holdings,Birmingham Sports Holdings,BIRMINGHAM SPORTS HDG.,K:GTOP,2002/11/12,26485X,HK2309,KYG1132K1159
Prada SpA,2011/6/17,2011/6/2,IT0003874101,1913,2331,Prada SpA,2,pradsa,9,Paradise Entertainment,Paradise Entertainment,PARADISE ENTERTAINMENT,K:YIP,1997/1/20,887716,HK1180,BMG6893L1375
Xiangyu Dredging Holdings Ltd,2011/6/17,2011/5/30,KYG9829F1090,871,1629,Xiangyu Dredging Holdings Ltd,5,indredging,5,China Dredging Environment Protection Holdings,China Dredging Environment Protection Holdings,CHINA DREDG.ENVM.PROTC. HDG.,K:XDHL,2011/6/20,77236X,HK871,KYG2116C1033
Modern Education Group Ltd,2011/6/20,2011/6/20,KYG618261062,1082,8299,Modern Education Group Ltd,5,deducation,3,Dadi Education,Dadi Education,DADI EDUCATION,K:DADI,2017/2/16,9015EM,HK8417,KYG2616M1069
Tibet 5100 Water Resources,2011/6/24,2011/2/11,KYG886121097,1115,2086,Tibet 5100 Water Resources,4,tibetwaterr,4,Tibet Water Resources,Tibet Water Resources,TIBET WATER RESOURCES,K:TWRH,2011/6/30,77291K,HK1115,KYG886121097
